id,filename
bach-bg-cant-0043-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0043/04.mid"
bach-bg-cant-0043-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0043/05.mid"
bach-bg-cant-0043-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0043/06.mid"
bach-bg-cant-0043-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0043/07.mid"
bach-bg-cant-0043-08,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0043/08.mid"
bach-bg-cant-0043-09,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0043/09.mid"
bach-bg-cant-0044-01-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0044/01-02.mid"
bach-bg-cant-0044-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0044/03.mid"
bach-bg-cant-0044-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0044/04.mid"
bach-bg-cant-0044-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0044/05.mid"
bach-bg-cant-0044-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0044/07.mid"
bach-bg-cant-0045-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0045/01.mid"
bach-bg-cant-0045-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0045/02.mid"
bach-bg-cant-0045-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0045/03.mid"
bach-bg-cant-0045-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0045/04.mid"
bach-bg-cant-0045-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0045/06.mid"
bach-bg-cant-0045-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0045/07.mid"
bach-bg-cant-0046-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0046/01.mid"
bach-bg-cant-0046-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0046/02.mid"
bach-bg-cant-0046-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0046/03.mid"
bach-bg-cant-0046-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0046/05.mid"
bach-bg-cant-0046-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0046/06.mid"
bach-bg-cant-0047-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0047/02.mid"
bach-bg-cant-0047-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0047/03.mid"
bach-bg-cant-0047-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0047/04.mid"
bach-bg-cant-0047-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0047/05.mid"
bach-bg-cant-0048-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0048/02.mid"
bach-bg-cant-0048-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0048/03.mid"
bach-bg-cant-0048-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0048/04.mid"
bach-bg-cant-0048-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0048/05.mid"
bach-bg-cant-0048-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0048/06.mid"
bach-bg-cant-0048-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0048/07.mid"
bach-bg-cant-0049-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0049/01.mid"
bach-bg-cant-0049-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0049/02.mid"
bach-bg-cant-0049-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0049/03.mid"
bach-bg-cant-0049-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0049/05.mid"
bach-bg-cant-0049-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0049/06.mid"
bach-bg-cant-0058-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0058/01.mid"
bach-bg-cant-0058-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0058/03.mid"
bach-bg-cant-0058-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0058/04.mid"
bach-bg-cant-0058-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0058/05.mid"
bach-bg-cant-0135-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0135/01.mid"
bach-bg-cant-0135-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0135/02.mid"
bach-bg-cant-0135-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0135/03.mid"
bach-bg-cant-0135-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0135/04.mid"
bach-bg-cant-0135-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0135/06.mid"
bach-bg-cant-0136-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0136/01.mid"
bach-bg-cant-0136-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0136/02.mid"
bach-bg-cant-0136-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0136/03.mid"
bach-bg-cant-0136-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0136/05.mid"
bach-bg-cant-0136-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-cant-0136/06.mid"
bach-bg-keybd-wtc-i-0846-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0846/01.mid"
bach-bg-keybd-wtc-i-0847-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0847/02.mid"
bach-bg-keybd-wtc-i-0848-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0848/01.mid"
bach-bg-keybd-wtc-i-0849-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0849/02.mid"
bach-bg-keybd-wtc-i-0850-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0850/01.mid"
bach-bg-keybd-wtc-i-0851-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0851/01.mid"
bach-bg-keybd-wtc-i-0852-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0852/01.mid"
bach-bg-keybd-wtc-i-0853-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0853/01.mid"
bach-bg-keybd-wtc-i-0854-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0854/01.mid"
bach-bg-keybd-wtc-i-0855-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0855/01.mid"
bach-bg-keybd-wtc-i-0856-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0856/01.mid"
bach-bg-keybd-wtc-i-0857-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0857/01.mid"
bach-bg-keybd-wtc-i-0858-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0858/01.mid"
bach-bg-keybd-wtc-i-0859-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0859/01.mid"
bach-bg-keybd-wtc-i-0860-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0860/02.mid"
bach-bg-keybd-wtc-i-0861-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0861/02.mid"
bach-bg-keybd-wtc-i-0862-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0862/01.mid"
bach-bg-keybd-wtc-i-0863-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0863/01.mid"
bach-bg-keybd-wtc-i-0864-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0864/02.mid"
bach-bg-keybd-wtc-i-0865-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0865/02.mid"
bach-bg-keybd-wtc-i-0866-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0866/01.mid"
bach-bg-keybd-wtc-i-0867-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0867/01.mid"
bach-bg-keybd-wtc-i-0868-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0868/01.mid"
bach-bg-keybd-wtc-i-0869-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-i-0869/01.mid"
bach-bg-keybd-wtc-ii-0870-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0870/01.mid"
bach-bg-keybd-wtc-ii-0871-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0871/02.mid"
bach-bg-keybd-wtc-ii-0872-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0872/02.mid"
bach-bg-keybd-wtc-ii-0873-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0873/01.mid"
bach-bg-keybd-wtc-ii-0874-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0874/02.mid"
bach-bg-keybd-wtc-ii-0875-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0875/02.mid"
bach-bg-keybd-wtc-ii-0876-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0876/02.mid"
bach-bg-keybd-wtc-ii-0877-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0877/02.mid"
bach-bg-keybd-wtc-ii-0878-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0878/02.mid"
bach-bg-keybd-wtc-ii-0879-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0879/01.mid"
bach-bg-keybd-wtc-ii-0880-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0880/01.mid"
bach-bg-keybd-wtc-ii-0881-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0881/01.mid"
bach-bg-keybd-wtc-ii-0882-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0882/02.mid"
bach-bg-keybd-wtc-ii-0883-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0883/02.mid"
bach-bg-keybd-wtc-ii-0884-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0884/02.mid"
bach-bg-keybd-wtc-ii-0885-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0885/02.mid"
bach-bg-keybd-wtc-ii-0886-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0886/02.mid"
bach-bg-keybd-wtc-ii-0887-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0887/02.mid"
bach-bg-keybd-wtc-ii-0888-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0888/01.mid"
bach-bg-keybd-wtc-ii-0889-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0889/02.mid"
bach-bg-keybd-wtc-ii-0890-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0890/02.mid"
bach-bg-keybd-wtc-ii-0891-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0891/01.mid"
bach-bg-keybd-wtc-ii-0892-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0892/01.mid"
bach-bg-keybd-wtc-ii-0893-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-keybd-wtc-ii-0893/01.mid"
bach-bg-orch-1043-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1043/01.mid"
bach-bg-orch-1043-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1043/02.mid"
bach-bg-orch-1046-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1046/01.mid"
bach-bg-orch-1046-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1046/02.mid"
bach-bg-orch-1046-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1046/03.mid"
bach-bg-orch-1046-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1046/05.mid"
bach-bg-orch-1046-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1046/06.mid"
bach-bg-orch-1046-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1046/07.mid"
bach-bg-orch-1047-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1047/02.mid"
bach-bg-orch-1047-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1047/03.mid"
bach-bg-orch-1048-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1048/01.mid"
bach-bg-orch-1049-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1049/02.mid"
bach-bg-orch-1049-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1049/03.mid"
bach-bg-orch-1050-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1050/01.mid"
bach-bg-orch-1050-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1050/03.mid"
bach-bg-orch-1051-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1051/02.mid"
bach-bg-orch-1051-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-orch-1051/03.mid"
bach-bg-vocal-0226-01-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0226/01-02.mid"
bach-bg-vocal-0227-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0227/02.mid"
bach-bg-vocal-0227-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0227/03.mid"
bach-bg-vocal-0227-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0227/04.mid"
bach-bg-vocal-0227-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0227/05.mid"
bach-bg-vocal-0227-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0227/06.mid"
bach-bg-vocal-0227-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0227/07.mid"
bach-bg-vocal-0227-08,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0227/08.mid"
bach-bg-vocal-0227-09,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0227/09.mid"
bach-bg-vocal-0227-10,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0227/10.mid"
bach-bg-vocal-0232-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0232/01.mid"
bach-bg-vocal-0232-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0232/02.mid"
bach-bg-vocal-0232-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0232/03.mid"
bach-bg-vocal-0232-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0232/04.mid"
bach-bg-vocal-0232-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold0/train/bach-bg-vocal-0232/06.mid"
