id,filename
bach-bg-cant-0007-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0007/05.mid"
bach-bg-cant-0007-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0007/06.mid"
bach-bg-cant-0007-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0007/07.mid"
bach-bg-cant-0008-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0008/01.mid"
bach-bg-cant-0008-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0008/02.mid"
bach-bg-cant-0008-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0008/03.mid"
bach-bg-cant-0008-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0008/04.mid"
bach-bg-cant-0008-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0008/05.mid"
bach-bg-cant-0008-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0008/06.mid"
bach-bg-cant-0009-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0009/01.mid"
bach-bg-cant-0009-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0009/02.mid"
bach-bg-cant-0009-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0009/03.mid"
bach-bg-cant-0009-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0009/04.mid"
bach-bg-cant-0009-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0009/05.mid"
bach-bg-cant-0009-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0009/06.mid"
bach-bg-cant-0009-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0009/07.mid"
bach-bg-cant-0010-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0010/01.mid"
bach-bg-cant-0010-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0010/02.mid"
bach-bg-cant-0010-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0010/03.mid"
bach-bg-cant-0010-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0010/04.mid"
bach-bg-cant-0010-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0010/05.mid"
bach-bg-cant-0010-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0010/06.mid"
bach-bg-cant-0010-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0010/07.mid"
bach-bg-cant-0041-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0041/01.mid"
bach-bg-cant-0041-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0041/02.mid"
bach-bg-cant-0041-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0041/03.mid"
bach-bg-cant-0041-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0041/04.mid"
bach-bg-cant-0041-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0041/05.mid"
bach-bg-cant-0041-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0041/06.mid"
bach-bg-cant-0042-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0042/01.mid"
bach-bg-cant-0042-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0042/02.mid"
bach-bg-cant-0042-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0042/03.mid"
bach-bg-cant-0042-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0042/04.mid"
bach-bg-cant-0042-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0042/05.mid"
bach-bg-cant-0042-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0042/06.mid"
bach-bg-cant-0042-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0042/07.mid"
bach-bg-cant-0043-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/01.mid"
bach-bg-cant-0043-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/02.mid"
bach-bg-cant-0043-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/03.mid"
bach-bg-cant-0043-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/05.mid"
bach-bg-cant-0043-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/06.mid"
bach-bg-cant-0043-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/07.mid"
bach-bg-cant-0043-08,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/08.mid"
bach-bg-cant-0043-09,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/09.mid"
bach-bg-cant-0043-10,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/10.mid"
bach-bg-cant-0043-11,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0043/11.mid"
bach-bg-cant-0044-01-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0044/01-02.mid"
bach-bg-cant-0044-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0044/03.mid"
bach-bg-cant-0044-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0044/04.mid"
bach-bg-cant-0044-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0044/05.mid"
bach-bg-cant-0044-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0044/06.mid"
bach-bg-cant-0044-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0044/07.mid"
bach-bg-cant-0045-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0045/01.mid"
bach-bg-cant-0045-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0045/02.mid"
bach-bg-cant-0045-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0045/03.mid"
bach-bg-cant-0045-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0045/04.mid"
bach-bg-cant-0045-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0045/05.mid"
bach-bg-cant-0045-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0045/06.mid"
bach-bg-cant-0045-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0045/07.mid"
bach-bg-cant-0046-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0046/01.mid"
bach-bg-cant-0046-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0046/02.mid"
bach-bg-cant-0046-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0046/03.mid"
bach-bg-cant-0046-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0046/04.mid"
bach-bg-cant-0046-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0046/05.mid"
bach-bg-cant-0046-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0046/06.mid"
bach-bg-cant-0047-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0047/01.mid"
bach-bg-cant-0047-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0047/02.mid"
bach-bg-cant-0047-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0047/03.mid"
bach-bg-cant-0047-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0047/04.mid"
bach-bg-cant-0047-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0047/05.mid"
bach-bg-cant-0048-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0048/01.mid"
bach-bg-cant-0048-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0048/02.mid"
bach-bg-cant-0048-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0048/03.mid"
bach-bg-cant-0048-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0048/04.mid"
bach-bg-cant-0048-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0048/05.mid"
bach-bg-cant-0048-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0048/06.mid"
bach-bg-cant-0048-07,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0048/07.mid"
bach-bg-cant-0049-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0049/01.mid"
bach-bg-cant-0049-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0049/02.mid"
bach-bg-cant-0049-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0049/03.mid"
bach-bg-cant-0049-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0049/04.mid"
bach-bg-cant-0049-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0049/05.mid"
bach-bg-cant-0049-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0049/06.mid"
bach-bg-cant-0058-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0058/01.mid"
bach-bg-cant-0058-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0058/02.mid"
bach-bg-cant-0058-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0058/03.mid"
bach-bg-cant-0058-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0058/04.mid"
bach-bg-cant-0058-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0058/05.mid"
bach-bg-cant-0135-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0135/01.mid"
bach-bg-cant-0135-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0135/02.mid"
bach-bg-cant-0135-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0135/03.mid"
bach-bg-cant-0135-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0135/04.mid"
bach-bg-cant-0135-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0135/05.mid"
bach-bg-cant-0135-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0135/06.mid"
bach-bg-cant-0136-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0136/01.mid"
bach-bg-cant-0136-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0136/02.mid"
bach-bg-cant-0136-03,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0136/03.mid"
bach-bg-cant-0136-04,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0136/04.mid"
bach-bg-cant-0136-05,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0136/05.mid"
bach-bg-cant-0136-06,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-cant-0136/06.mid"
bach-bg-keybd-wtc-i-0846-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0846/01.mid"
bach-bg-keybd-wtc-i-0846-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0846/02.mid"
bach-bg-keybd-wtc-i-0847-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0847/01.mid"
bach-bg-keybd-wtc-i-0847-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0847/02.mid"
bach-bg-keybd-wtc-i-0848-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0848/01.mid"
bach-bg-keybd-wtc-i-0848-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0848/02.mid"
bach-bg-keybd-wtc-i-0849-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0849/01.mid"
bach-bg-keybd-wtc-i-0849-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0849/02.mid"
bach-bg-keybd-wtc-i-0850-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0850/01.mid"
bach-bg-keybd-wtc-i-0850-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0850/02.mid"
bach-bg-keybd-wtc-i-0851-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0851/01.mid"
bach-bg-keybd-wtc-i-0851-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0851/02.mid"
bach-bg-keybd-wtc-i-0852-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0852/01.mid"
bach-bg-keybd-wtc-i-0852-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0852/02.mid"
bach-bg-keybd-wtc-i-0853-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0853/01.mid"
bach-bg-keybd-wtc-i-0853-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0853/02.mid"
bach-bg-keybd-wtc-i-0854-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0854/01.mid"
bach-bg-keybd-wtc-i-0854-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0854/02.mid"
bach-bg-keybd-wtc-i-0855-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0855/01.mid"
bach-bg-keybd-wtc-i-0855-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0855/02.mid"
bach-bg-keybd-wtc-i-0856-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0856/01.mid"
bach-bg-keybd-wtc-i-0856-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0856/02.mid"
bach-bg-keybd-wtc-i-0857-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0857/01.mid"
bach-bg-keybd-wtc-i-0857-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0857/02.mid"
bach-bg-keybd-wtc-i-0858-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0858/01.mid"
bach-bg-keybd-wtc-i-0858-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0858/02.mid"
bach-bg-keybd-wtc-i-0859-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0859/01.mid"
bach-bg-keybd-wtc-i-0859-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0859/02.mid"
bach-bg-keybd-wtc-i-0860-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0860/01.mid"
bach-bg-keybd-wtc-i-0860-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0860/02.mid"
bach-bg-keybd-wtc-i-0861-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0861/01.mid"
bach-bg-keybd-wtc-i-0861-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0861/02.mid"
bach-bg-keybd-wtc-i-0862-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0862/01.mid"
bach-bg-keybd-wtc-i-0862-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0862/02.mid"
bach-bg-keybd-wtc-i-0863-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0863/01.mid"
bach-bg-keybd-wtc-i-0863-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0863/02.mid"
bach-bg-keybd-wtc-i-0864-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0864/01.mid"
bach-bg-keybd-wtc-i-0864-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0864/02.mid"
bach-bg-keybd-wtc-i-0865-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0865/01.mid"
bach-bg-keybd-wtc-i-0865-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0865/02.mid"
bach-bg-keybd-wtc-i-0866-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0866/01.mid"
bach-bg-keybd-wtc-i-0866-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0866/02.mid"
bach-bg-keybd-wtc-i-0867-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0867/01.mid"
bach-bg-keybd-wtc-i-0867-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0867/02.mid"
bach-bg-keybd-wtc-i-0868-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0868/01.mid"
bach-bg-keybd-wtc-i-0868-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0868/02.mid"
bach-bg-keybd-wtc-i-0869-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0869/01.mid"
bach-bg-keybd-wtc-i-0869-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-i-0869/02.mid"
bach-bg-keybd-wtc-ii-0870-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0870/01.mid"
bach-bg-keybd-wtc-ii-0870-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0870/02.mid"
bach-bg-keybd-wtc-ii-0871-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0871/01.mid"
bach-bg-keybd-wtc-ii-0871-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0871/02.mid"
bach-bg-keybd-wtc-ii-0872-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0872/01.mid"
bach-bg-keybd-wtc-ii-0872-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0872/02.mid"
bach-bg-keybd-wtc-ii-0873-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0873/01.mid"
bach-bg-keybd-wtc-ii-0873-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0873/02.mid"
bach-bg-keybd-wtc-ii-0874-01,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0874/01.mid"
bach-bg-keybd-wtc-ii-0874-02,"/Users/pasquale/git/midi2vec/Musedata_splitted/fold8/train/bach-bg-keybd-wtc-ii-0874/02.mid"
